Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,URG Flag Cnt,Init Fwd Win Byts,Label
6,19,383473.6842105263,684210.5263157894,1,28,18,0,13,0,3069,560,860077,0,2,0,10,0,8192,BENIGN
6,1270,2022.0472440944882,27559.055118110235,37,29474,996,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1265,2080.6324110671935,27667.98418972332,37,29421,996,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,1231,233.9561332250203,3249.390739236393,410,504915,1231,0,4,72,72,72,0,0,0,0,4,0,2079,BENIGN
6,1231,1026.8074735987002,3249.390739236393,410,504915,1231,0,4,316,316,316,0,0,0,0,4,0,2079,BENIGN
6,1559,1647.2097498396408,22450.28864656831,45,31998,1009,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1559,1688.2617062219372,22450.28864656831,45,32097,1010,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,9,2210777.777777778,1666666.6666666667,0,2,7,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,130,1353.8461538461538,161538.46153846153,6,671,115,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,38,7578.9473684210525,105263.15789473684,12,481,38,0,4,72,72,72,0,0,0,0,4,0,2076,BENIGN
6,38,33263.15789473684,105263.15789473684,12,481,38,0,4,316,316,316,0,0,0,0,4,0,2076,BENIGN
6,1323,2013.6054421768708,30990.173847316706,33,25111,997,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1315,2074.5247148288972,31178.7072243346,32,25033,997,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,37,538081.0810810811,432432.4324324324,2,62,29,0,16,0,2920,1244,1044182,1,2,0,3,0,8192,BENIGN
6,155,1135.483870967742,135483.87096774194,7,697,113,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,41,7024.390243902439,97560.9756097561,13,553,41,0,4,72,72,72,0,0,0,0,4,0,2079,BENIGN
6,41,30829.268292682926,97560.9756097561,13,553,41,0,4,316,316,316,0,0,0,0,4,0,2079,BENIGN
6,1315,2025.855513307985,31178.7072243346,32,24931,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,23,802130.4347826086,608695.6521739131,1,26,17,0,14,0,2920,1317,1404260,1,2,0,3,0,8192,BENIGN
6,157,1121.0191082802548,133757.9617834395,7,700,117,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,1320,2066.6666666666665,31060.60606060606,33,24970,997,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,37,7783.783783783784,108108.1081081081,12,450,37,0,4,72,72,72,0,0,0,0,4,0,2076,BENIGN
6,37,34162.16216216216,108108.1081081081,12,450,37,0,4,316,316,316,0,0,0,0,4,0,2076,BENIGN
6,14,1465285.7142857143,1071428.5714285714,1,13,12,0,15,0,2896,1367,1329377,1,2,0,4,0,29200,BENIGN
6,139,1266.1870503597122,151079.1366906475,6,747,121,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,24,768708.3333333334,583333.3333333334,1,30,19,0,14,0,2920,1317,1404294,1,2,0,3,0,8192,BENIGN
6,158,1113.9240506329113,132911.3924050633,7,887,131,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,1321,2016.6540499621499,31037.093111279333,33,25058,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1315,2074.5247148288972,31178.7072243346,32,24952,997,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,31,9290.322580645161,129032.25806451614,10,315,31,0,4,72,72,72,0,0,0,0,4,0,2078,BENIGN
6,31,40774.1935483871,129032.25806451614,10,315,31,0,4,316,316,316,0,0,0,0,4,0,2078,BENIGN
6,28,658892.8571428572,535714.2857142857,2,38,22,0,15,0,2920,1229,1115277,1,2,0,3,0,8192,BENIGN
6,160,1100.0,131250.0,8,782,122,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,8,2487125.0,1875000.0,0,2,7,0,15,0,2896,1326,1464769,1,2,0,3,0,29200,BENIGN
6,125,1408.0,168000.0,6,649,113,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,31,595129.0322580645,451612.9032258064,2,50,24,0,14,0,2920,1317,1404294,1,2,0,3,0,8192,BENIGN
6,158,1113.9240506329113,132911.3924050633,7,805,123,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,9,2210777.777777778,1666666.6666666667,0,2,7,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,125,1408.0,168000.0,6,627,111,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,37,537756.7567567568,540540.5405405406,1,53,29,0,20,0,1448,994,398559,1,2,0,3,0,65535,BENIGN
6,179,983.2402234636871,195530.72625698324,5,618,137,0,35,0,43,5,109,1,2,0,12,0,65535,BENIGN
6,13,1530538.4615384615,1153846.1538461538,0,8,11,0,15,0,2896,1326,1464769,1,2,0,3,0,29200,BENIGN
6,144,1222.2222222222222,145833.33333333334,7,817,127,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,1315,2025.855513307985,31178.7072243346,32,24908,995,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1322,2063.5400907715584,34039.3343419062,30,22759,997,0,45,0,456,60,11427,1,2,0,24,0,29200,BENIGN
6,15,1326466.6666666667,1000000.0,1,14,13,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,137,1284.6715328467153,153284.67153284673,6,716,119,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,33,8727.272727272728,121212.12121212122,11,357,33,0,4,72,72,72,0,0,0,0,4,0,2079,BENIGN
6,34,37176.470588235294,117647.05882352941,11,385,34,0,4,316,316,316,0,0,0,0,4,0,2079,BENIGN
6,37,498621.6216216216,405405.4054054054,2,65,29,0,15,0,2920,1229,1115277,1,2,0,3,0,8192,BENIGN
6,168,1047.6190476190477,125000.0,8,851,126,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,8,2487125.0,1875000.0,0,2,7,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,135,1303.7037037037037,155555.55555555556,6,758,122,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,23,891913.0434782609,695652.1739130435,1,27,18,0,16,0,2920,1282,1084523,1,2,0,4,0,8192,BENIGN
6,147,1197.2789115646258,142857.14285714287,7,728,119,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,1277,2010.9631949882537,27407.9874706343,37,29547,995,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1304,2018.4049079754602,26840.490797546012,38,29969,1006,0,35,0,408,75,11561,1,2,0,24,0,8192,BENIGN
6,24,768708.3333333334,583333.3333333334,1,31,19,0,14,0,2920,1317,1404294,1,2,0,3,0,8192,BENIGN
6,146,1205.4794520547946,143835.61643835617,7,719,118,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,41,7024.390243902439,97560.9756097561,13,553,41,0,4,72,72,72,0,0,0,0,4,0,2078,BENIGN
6,41,30829.268292682926,97560.9756097561,13,553,41,0,4,316,316,316,0,0,0,0,4,0,2078,BENIGN
6,1334,1997.0014992503748,30734.632683658172,33,25132,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1315,2074.5247148288972,31178.7072243346,32,24889,997,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,36,552694.4444444445,555555.5555555555,1,53,29,0,20,0,1448,994,398559,1,2,0,3,0,65535,BENIGN
6,159,1106.9182389937107,220125.78616352202,4,453,117,0,35,0,43,5,109,1,2,0,12,0,65535,BENIGN
6,34,8470.588235294117,117647.05882352941,11,385,34,0,4,72,72,72,0,0,0,0,4,0,2081,BENIGN
6,34,37176.470588235294,117647.05882352941,11,385,34,0,4,316,316,316,0,0,0,0,4,0,2081,BENIGN
6,1307,2038.255547054323,31369.54858454476,32,24929,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1419,1809.7251585623678,27484.14376321353,37,26325,996,0,39,0,408,65,10767,1,2,0,24,0,8192,BENIGN
6,1315,2074.5247148288972,31178.7072243346,32,25049,997,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,1408,1869.3181818181818,27698.863636363636,37,26332,997,0,39,0,408,67,10771,1,2,0,24,0,8192,BENIGN
6,32,9000.0,125000.0,10,341,32,0,4,72,72,72,0,0,0,0,4,0,2078,BENIGN
6,32,39500.0,125000.0,10,341,32,0,4,316,316,316,0,0,0,0,4,0,2078,BENIGN
6,8,2487125.0,1875000.0,0,2,7,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,127,1385.8267716535433,165354.3307086614,6,659,114,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,1263,2109.2636579572445,32462.39113222486,31,25103,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1263,2159.9366587490103,32462.39113222486,31,25152,997,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,1330,2003.0075187969924,27819.54887218045,36,27997,999,0,37,0,456,72,12944,1,2,0,24,0,29200,BENIGN
6,1306,2088.8208269525267,31393.568147013782,32,24970,997,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,1447,1774.7062888735315,26952.315134761575,38,26304,996,0,39,0,408,65,10767,1,2,0,24,0,8192,BENIGN
6,1433,1836.7062107466852,27215.631542219122,37,26195,996,0,39,0,408,67,10771,1,2,0,24,0,8192,BENIGN
6,38,7578.9473684210525,105263.15789473684,12,481,38,0,4,72,72,72,0,0,0,0,4,0,2079,BENIGN
6,38,33263.15789473684,105263.15789473684,12,481,38,0,4,316,316,316,0,0,0,0,4,0,2079,BENIGN
6,1559,1647.2097498396408,22450.28864656831,45,31993,1009,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1559,1688.2617062219372,22450.28864656831,45,32008,1010,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,35,8228.57142857143,114285.71428571429,11,402,35,0,4,72,72,72,0,0,0,0,4,0,2076,BENIGN
6,35,36114.28571428572,114285.71428571429,11,402,35,0,4,316,316,316,0,0,0,0,4,0,2076,BENIGN
6,1,326000.0,7000000.0,0,0,1,0,7,0,163,46,6330,0,2,1,2,0,8192,BENIGN
6,2,1616000.0,4500000.0,0,0,1,0,9,0,1616,359,507878,0,2,1,2,0,8192,BENIGN
6,2,1616000.0,4500000.0,0,0,1,0,9,0,1616,359,507878,0,2,1,2,0,8192,BENIGN
6,37,498621.6216216216,378378.3783783784,2,68,29,0,14,0,2920,1317,1404260,1,2,0,3,0,8192,BENIGN
6,208,846.1538461538462,100961.53846153847,10,1438,167,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,23,295565.2173913043,565217.3913043478,1,39,21,0,13,0,3069,522,888390,0,2,0,10,0,8192,BENIGN
6,23,316782.60869565216,565217.3913043478,1,39,21,0,13,0,3069,560,860077,0,2,0,10,0,8192,BENIGN
6,14,1421214.2857142857,1071428.5714285714,1,13,12,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,130,1353.8461538461538,161538.46153846153,6,629,111,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,23,802130.4347826086,652173.9130434783,1,30,19,0,15,0,2920,1229,1115277,1,2,0,3,0,8192,BENIGN
6,155,1135.483870967742,135483.87096774194,7,824,127,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,25,737960.0,560000.0,1,37,21,0,14,0,2920,1317,1404294,1,2,0,3,0,8192,BENIGN
6,145,1213.7931034482758,144827.58620689655,7,708,116,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,1264,2031.6455696202531,27689.87341772152,37,29337,995,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1265,2080.6324110671935,27667.98418972332,37,29425,997,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,1259,2115.9650516282763,32565.528196981733,31,25084,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1281,2048.39968774395,30444.96487119438,33,24468,959,0,39,0,456,67,12809,1,2,0,22,0,29200,BENIGN
6,31,9290.322580645161,129032.25806451614,10,315,31,0,4,72,72,72,0,0,0,0,4,0,2076,BENIGN
6,31,40774.1935483871,129032.25806451614,10,315,31,0,4,316,316,316,0,0,0,0,4,0,2076,BENIGN
6,1559,1647.2097498396408,22450.28864656831,45,32069,1009,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1560,1687.179487179487,22435.897435897437,45,32024,1011,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,1315,2025.855513307985,31178.7072243346,32,24879,995,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1406,1826.4580369843527,27738.264580369843,37,26244,996,0,39,0,408,65,10767,1,2,0,24,0,8192,BENIGN
6,1319,2068.2335102350266,31084.1546626232,32,24907,997,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,1442,1825.2427184466019,27045.769764216366,37,26222,993,0,39,0,408,67,10771,1,2,0,24,0,8192,BENIGN
6,32,9000.0,125000.0,10,341,32,0,4,72,72,72,0,0,0,0,4,0,2079,BENIGN
6,32,39500.0,125000.0,10,341,32,0,4,316,316,316,0,0,0,0,4,0,2079,BENIGN
6,22,838590.9090909091,681818.1818181818,1,28,18,0,15,0,2920,1229,1115277,1,2,0,3,0,8192,BENIGN
6,144,1222.2222222222222,145833.33333333334,7,707,117,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,37,498621.6216216216,405405.4054054054,2,69,30,0,15,0,2920,1229,1115277,1,2,0,3,0,8192,BENIGN
6,160,1100.0,131250.0,8,742,117,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,24,768708.3333333334,583333.3333333334,1,31,19,0,14,0,2920,1317,1404294,1,2,0,3,0,8192,BENIGN
6,144,1222.2222222222222,145833.33333333334,7,698,116,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,1548,1658.9147286821706,22609.819121447028,45,31281,996,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1551,1696.969696969697,22566.08639587363,45,31381,997,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,101,15366.336633663366,59405.94059405941,20,1113,77,0,6,72,632,258,83611,0,0,0,6,0,2078,BENIGN
6,101,17326.73267326733,59405.94059405941,20,784,58,0,6,243,316,291,1417,0,0,0,6,0,2078,BENIGN
6,1257,2119.3317422434366,32617.342879872715,31,25075,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1252,2178.913738019169,32747.603833865815,31,25068,997,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,29,9931.034482758621,137931.0344827586,9,275,29,0,4,72,72,72,0,0,0,0,4,0,2079,BENIGN
6,29,43586.206896551725,137931.0344827586,9,275,29,0,4,316,316,316,0,0,0,0,4,0,2081,BENIGN
6,1311,2032.0366132723111,31273.83676582761,32,24934,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1331,2049.586776859504,29301.27723516153,35,26426,996,0,39,0,456,69,12573,1,2,0,24,0,29200,BENIGN
6,38,7578.9473684210525,105263.15789473684,12,481,38,0,4,72,72,72,0,0,0,0,4,0,2076,BENIGN
6,38,33263.15789473684,105263.15789473684,12,481,38,0,4,316,316,316,0,0,0,0,4,0,2078,BENIGN
6,15,1367600.0,1000000.0,1,13,12,0,15,0,2896,1367,1329377,1,2,0,4,0,29200,BENIGN
6,132,1333.3333333333333,159090.9090909091,6,659,114,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,24,829541.6666666666,666666.6666666666,1,26,18,0,16,0,2920,1244,1044182,1,2,0,3,0,8192,BENIGN
6,145,1213.7931034482758,144827.58620689655,7,707,117,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,1303,2044.512663085188,31465.848042977745,32,24996,997,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1463,1755.2973342447026,25290.498974709502,40,28194,995,0,37,0,408,69,11295,1,2,0,24,0,8192,BENIGN
6,1316,2072.9483282674773,31155.015197568388,32,24979,998,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,1405,1873.3096085409252,24911.032028469752,41,29296,996,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,37,7783.783783783784,108108.1081081081,12,450,37,0,4,72,72,72,0,0,0,0,4,0,2078,BENIGN
6,37,34162.16216216216,108108.1081081081,12,450,37,0,4,316,316,316,0,0,0,0,4,0,2079,BENIGN
6,8,2487125.0,1875000.0,0,2,7,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,128,1375.0,164062.5,6,670,115,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,1323,2013.6054421768708,30990.173847316706,33,25054,997,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1320,2066.6666666666665,28030.303030303032,36,27962,1000,0,37,0,456,73,12954,1,2,0,24,0,29200,BENIGN
6,1466,1751.705320600273,26603.00136425648,38,26439,995,0,39,0,408,65,10767,1,2,0,24,0,8192,BENIGN
6,1437,1831.5935977731385,27139.874739039667,37,26318,997,0,39,0,408,67,10771,1,2,0,24,0,8192,BENIGN
6,37,7783.783783783784,108108.1081081081,12,450,37,0,4,72,72,72,0,0,0,0,4,0,2079,BENIGN
6,37,34162.16216216216,108108.1081081081,12,450,37,0,4,316,316,316,0,0,0,0,4,0,2081,BENIGN
6,1288,1993.7888198757764,27173.91304347826,37,30130,1005,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1266,2078.9889415481834,27646.12954186414,37,29379,997,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,34,37176.470588235294,117647.05882352941,11,385,34,0,4,316,316,316,0,0,0,0,4,0,2078,BENIGN
6,34,8470.588235294117,117647.05882352941,11,385,34,0,4,72,72,72,0,0,0,0,4,0,2076,BENIGN
6,1554,1652.5096525096526,22522.522522522522,45,31282,995,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1551,1696.969696969697,22566.08639587363,45,31362,997,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,37,7783.783783783784,108108.1081081081,12,450,37,0,4,72,72,72,0,0,0,0,4,0,2079,BENIGN
6,13481,196.42459758178177,741.7847340701728,1497,20065279,13443,0,10,162,316,264,4828,0,0,0,10,0,2076,BENIGN
6,37,498621.6216216216,405405.4054054054,2,65,29,0,15,0,2920,1229,1293537,1,2,0,3,0,8192,BENIGN
6,162,1086.4197530864199,129629.62962962964,8,794,121,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,22,932454.5454545454,727272.7272727273,1,27,18,0,16,0,2920,1282,1084523,1,2,0,4,0,8192,BENIGN
6,150,1173.3333333333333,126666.66666666667,8,862,123,0,19,0,43,9,174,1,2,0,12,0,8192,BENIGN
6,1263,2109.2636579572445,32462.39113222486,31,25111,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1268,2151.4195583596215,32334.384858044163,31,25195,998,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,5924,48.61580013504389,675.219446320054,1974,11697925,5924,0,4,72,72,72,0,0,0,0,4,0,2081,BENIGN
6,5924,213.36934503713707,675.219446320054,1974,11697925,5924,0,4,316,316,316,0,0,0,0,4,0,2079,BENIGN
6,24,829541.6666666666,625000.0,1,30,19,0,15,0,2920,1327,1305356,1,2,0,3,0,8192,BENIGN
6,144,1222.2222222222222,145833.33333333334,7,698,116,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,1,326000.0,7000000.0,0,0,1,0,7,0,163,46,6330,0,2,1,2,0,8192,BENIGN
6,1,3232000.0,9000000.0,0,0,1,0,9,0,1616,359,507878,0,2,1,2,0,8192,BENIGN
6,2,1616000.0,4500000.0,0,0,1,0,9,0,1616,359,507878,0,2,1,2,0,8192,BENIGN
6,11,1808818.1818181819,1363636.3636363635,0,6,9,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,180,977.7777777777778,116666.66666666667,9,1388,166,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,22,309000.0,590909.0909090909,1,36,20,0,13,0,3069,522,888390,0,2,0,10,0,8192,BENIGN
6,21,346952.38095238095,619047.619047619,1,27,18,0,13,0,3069,560,860077,0,2,0,10,0,8192,BENIGN
6,1554,1652.5096525096526,22522.522522522522,45,31299,996,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1315,2025.855513307985,31178.7072243346,32,24959,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1562,1685.0192061459668,22407.170294494237,45,31203,997,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,1343,2031.2732688011913,29039.46388682055,35,26407,995,0,39,0,456,69,12573,1,2,0,24,0,29200,BENIGN
6,1453,1767.3778389538886,24088.093599449414,42,29679,996,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1406,1871.9772403982931,26315.78947368421,39,27716,997,0,37,0,408,71,11271,1,2,0,24,0,8192,BENIGN
6,32,9000.0,125000.0,10,341,32,0,4,72,72,72,0,0,0,0,4,0,2079,BENIGN
6,32,39500.0,125000.0,10,341,32,0,4,316,316,316,0,0,0,0,4,0,2079,BENIGN
6,12,1658083.3333333333,1250000.0,0,7,10,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,137,1284.6715328467153,153284.67153284673,6,714,119,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,23,802130.4347826086,652173.9130434783,1,28,18,0,15,0,2920,1229,1115277,1,2,0,3,0,8192,BENIGN
6,135,1303.7037037037037,155555.55555555556,6,604,108,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,1434,1790.7949790794978,24407.252440725246,42,32170,1010,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1450,1815.1724137931035,24137.931034482757,42,32221,1011,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,1270,2097.6377952755906,30708.661417322834,33,26446,998,0,39,0,456,68,12563,1,2,0,24,0,29200,BENIGN
6,1263,2159.9366587490103,32462.39113222486,31,25069,998,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,125,40416.0,192000.0,5,407,97,0,24,72,240,210,3973,0,0,0,24,0,2081,BENIGN
6,125,39536.0,80000.0,13,537,64,0,10,0,1173,494,177164,0,0,0,8,0,2081,BENIGN
6,1251,2129.4964028776976,32773.78097521982,31,25040,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1279,2132.9163408913214,32056.29397967162,31,25186,997,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,37,7783.783783783784,108108.1081081081,12,450,37,0,4,72,72,72,0,0,0,0,4,0,2077,BENIGN
6,37,34162.16216216216,108108.1081081081,12,450,37,0,4,316,316,316,0,0,0,0,4,0,2075,BENIGN
6,37,538081.0810810811,405405.4054054054,2,65,29,0,15,0,2920,1327,1305328,1,2,0,3,0,8192,BENIGN
6,163,1079.7546012269938,128834.35582822085,8,785,120,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,24,768708.3333333334,583333.3333333334,1,28,18,0,14,0,2920,1317,1404294,1,2,0,3,0,8192,BENIGN
6,149,1181.2080536912752,140939.59731543623,7,774,122,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,1293,1986.0788863109049,27068.832173240527,38,30369,1009,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1265,2080.6324110671935,27667.98418972332,37,29446,997,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,3315,86.87782805429865,1206.6365007541478,1105,3662522,3315,0,4,72,72,72,0,0,0,0,4,0,2079,BENIGN
6,3315,381.2971342383107,1206.6365007541478,1105,3662522,3315,0,4,316,316,316,0,0,0,0,4,0,2078,BENIGN
6,1571,1634.6276257161044,22278.803309993633,46,31662,995,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
6,1559,1688.2617062219372,22450.28864656831,45,31480,996,0,35,0,408,75,11568,1,2,0,24,0,8192,BENIGN
6,28,10285.714285714286,142857.14285714287,9,261,28,0,4,72,72,72,0,0,0,0,4,0,2076,BENIGN
6,28,45142.857142857145,142857.14285714287,9,261,28,0,4,316,316,316,0,0,0,0,4,0,2081,BENIGN
6,1323,2013.6054421768708,30990.173847316706,33,25012,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1307,2087.222647283856,31369.54858454476,32,24992,997,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,33,8727.272727272728,121212.12121212122,11,357,33,0,4,72,72,72,0,0,0,0,4,0,2079,BENIGN
6,33,38303.030303030304,121212.12121212122,11,357,33,0,4,316,316,316,0,0,0,0,4,0,2078,BENIGN
6,22,838590.9090909091,681818.1818181818,1,28,18,0,15,0,2920,1229,1115277,1,2,0,3,0,8192,BENIGN
6,153,1150.326797385621,137254.9019607843,7,832,127,0,21,0,43,8,164,1,2,0,12,0,8192,BENIGN
6,1311,2032.0366132723111,31273.83676582761,32,24969,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1315,2074.5247148288972,31178.7072243346,32,25018,997,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,1405,1827.7580071174377,27758.007117437723,36,26165,996,0,39,0,408,65,10767,1,2,0,24,0,8192,BENIGN
6,1419,1854.8273431994362,27484.14376321353,37,26389,997,0,39,0,408,67,10771,1,2,0,24,0,8192,BENIGN
6,9,2210777.777777778,1666666.6666666667,0,2,7,0,15,0,2896,1326,1464769,1,2,0,3,0,29200,BENIGN
6,128,1375.0,164062.5,6,681,116,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,36,8000.0,111111.11111111111,12,432,36,0,4,72,72,72,0,0,0,0,4,0,2081,BENIGN
6,35,36114.28571428572,114285.71428571429,11,402,35,0,4,316,316,316,0,0,0,0,4,0,2079,BENIGN
6,1327,2007.5357950263754,30896.75960813866,33,25069,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,1343,2031.2732688011913,27550.260610573343,37,28097,999,0,37,0,456,73,12954,1,2,0,24,0,29200,BENIGN
6,1267,2102.6045777426993,32359.905288082085,31,25146,996,0,41,0,456,64,12198,1,2,0,24,0,29200,BENIGN
6,15,1326466.6666666667,1000000.0,1,13,12,0,15,0,2896,1326,1293136,1,2,0,3,0,29200,BENIGN
6,139,1266.1870503597122,151079.1366906475,6,748,121,0,21,0,43,8,172,1,2,0,12,0,29200,BENIGN
6,1272,2144.6540880503144,32232.704402515723,31,25012,997,0,41,0,456,66,12208,1,2,0,24,0,29200,BENIGN
6,1439,1784.5726198749132,27102.15427380125,37,26680,1005,0,39,0,408,65,10767,1,2,0,24,0,8192,BENIGN
6,1452,1812.67217630854,25482.093663911844,40,27826,996,0,37,0,408,71,11075,1,2,0,24,0,8192,BENIGN
6,38,7578.9473684210525,105263.15789473684,12,481,38,0,4,72,72,72,0,0,0,0,4,0,2078,BENIGN
6,38,33263.15789473684,105263.15789473684,12,481,38,0,4,316,316,316,0,0,0,0,4,0,2076,BENIGN
6,1434,1790.7949790794978,24407.252440725246,42,32079,1010,0,35,0,408,73,11562,1,2,0,24,0,8192,BENIGN
